Index,targetWord,Sentence A,Sentence B,Answer
76,Dementia,"The diagnosis of dialysis dementia was confirmed in 150 patients treated in sixty-five dialysis centres in Europe in 1976 and 1977. The prevalence was approximately 600 per 100,000 European dialysis patients. The illness was confined to certain geographical areas, 90 of the patients being treated in only fifteen centres. It occurred more frequently in patients dialysed with unprocessed and softened water than in those treated with water processed by deionisation or reverse osmosis. Two-thirds of the patients had osteodystrophy, often painful and fracturing. Morbidity was severe and progressive and only 23 patients were still alive in 1978. The condition seems to be due to aluminium toxicity and should be preventable by water processing in centres where water aluminium content is raised.","Assessment of daily living activities is essential in patients with Alzheimer's disease. Most current tools quantitatively assess overall ability but provide little qualitative information on individual difficulties. Only a few tools allow therapists to evaluate stereotyped activities and record different types of errors. We capitalised on the Kitchen Activity Assessment to design a widely applicable analysis grid that provides both qualitative and quantitative data on activity performance. A cooking activity was videotaped in 15 patients with dementia and assessed according to the different steps in the execution of the task. The evaluations obtained with our grid showed good correlations between raters, between versions of the grid and between sessions. Moreover, the degree of independence obtained with our analysis of the task correlated with the Kitchen Activity Assessment score and with a global score of cognitive functioning. We conclude that assessment of a daily living activity with this analysis grid is reproducible and relatively independent of the therapist, and thus provides quantitative and qualitative information useful for both evaluating and caring for demented patients.","- Label: Changed
- Reason: In Text A, the term ""dementia"" specifically refers to a condition known as ""dialysis dementia,"" which is described as a severe and progressive morbidity due to aluminum toxicity, largely related to a particular treatment context and geographical factors affecting dialysis patients. This presents a very narrow, clinical, and context-specific meaning of dementia linked directly to dialysis practices.

  In contrast, Text B discusses ""dementia"" in a broader sense, specifically related to Alzheimer's disease, and focuses on the challenges in daily living activities faced by these patients. The use of the term here is aligned with a more general understanding of dementia as a decline in cognitive function that affects daily living and not exclusively tied to a specific cause such as dialysis. This representation aligns with the modern generic view of dementia as involving multiple cognitive impairments, including memory and executive function, which are not necessarily linked to specific external causes like aluminum exposure.

  Therefore, the term ""dementia"" has undergone a significant shift in meaning and application from a specific clinical syndrome associated with dialysis to a broader, more generalized condition impacting cognitive functions in various contexts, especially related to age and neurological diseases like Alzheimer's. This represents a clear case of semantic drift from a very specific to a more generalized and inclusive understanding of the term."
77,Dementia,"Ligand binding to alpha 1-, alpha 2- and beta-adrenergic, serotonin, benzodiazepine and GABA receptors was studied in neocortex and hippocampus of controls and patients with senile dementia of the Alzheimer-type. A selective loss of serotonergic binding sites characterised as a loss of both S1 and S2 sites was observed. The reduction in serotonin receptors did not correlate with a clinical assessment of the degree of dementia, or with the extent of Alzheimer-type neuropathological change.","The diagnosis of the behavioural variant of frontotemporal dementia (bvFTD) can be challenging. At present there is a paucity of prospective work addressing the specificity of current diagnostic criteria for bvFTD with respect to long-term outcome (i.e., false positives versus true positives).","- Label: Changed

- Reason: In Text A, the term ""dementia"" is specifically associated with the neurological and biochemical research findings in Alzheimer's disease, focusing mainly on the biological and receptor-level changes in the brain. Here, dementia is clearly linked with Alzheimer's type specifically indicating a loss of brain functionalities due to alterations in specific receptor sites.

In contrast, Text B discusses ""dementia"" in the context of a specific subtype, which is behavioral variant of frontotemporal dementia (bvFTD). The emphasis here is on diagnostics challenges and criteria related to the behavioral symptoms and long-term outcomes of this particular form of dementia, rather than on biochemical changes. The usage in Text B addresses a broader, clinically oriented perspective focusing on behavioral symptoms and diagnostic criteria rather than solely biochemical markers.

This shift from a narrowly focused biochemical and pathological understanding in Text A to a broader clinical and diagnostic focus in Text B, including emphasis on behavioral symptoms and different subtypes, indicates a semantic drift in the usage and context of the word ""dementia"" over the periods covered by the two texts."
78,Dementia,"Although metabolically active compounds sometime attenuate cognitive deficits of dementia patients, this mechanism has not been discussed or investigated. We hypothesized that these compounds improve cognitive disorders not by directly acting on this cognitive function, but by increasing the arousal level. Based on this hypothesis, we investigated the change of arousal levels and the improvement of intellectual functions in 10 patients with Alzheimer-type dementia (ATD) and 10 patients with multi-infarct dementia (MID) before and 3 months after pharmacotherapy using bifemelane hydrochloride. For each patient, a psychological test battery was carried out and the arousal level was evaluated using the frequency of rapid eye movements in the electro-oculogram (EOG) and the frequency analysis of electroencephalogram (EEG) before and after the treatment. Evaluation of the cognitive improvement was made and eight out of the 20 patients were regarded as responders to the treatment. The frequency of small rapid eye movements (SREM) in the EOG increased significantly only in responders and the rate of change in SREM appearance in responders was significantly different from that in non-responders. This finding suggests that a part of the intellectual improvement in ATD and MID results from the increased level of arousal.","We evaluated the degree to which contextual isolation in nursing home residents with Alzheimer's disease and related dementias is associated with documented pain using the Minimum Data Set 3.0, a comprehensive resident assessment required of all nursing home residents in the United States. Contextual isolation was defined as having a socially salient characteristic (demographics, habits and interests, and clinical and care dimensions) shared by fewer than 20% of other residents in the same nursing home. Thirteen percent were contextually isolated on multiple characteristics. Among residents self-reporting pain, residents contextually isolated with respect to multiple characteristics were 8% more likely (95% confidence interval: 7% to 9%) to have pain relative to residents who were not contextually isolated on any characteristics. Long-stay nursing home residents with ADRD who live in settings where they were contextually isolated were more likely to have pain relative to those without contextually isolation on any characteristic.","- Label: Unchanged
- Reason: In both Text A and Text B, the term ""dementia"" is used within the medical context to describe patients with cognitive impairments primarily associated with Alzheimer's disease and other related conditions like multi-infarct dementia. Text A discusses treatments aimed at improving the cognitive deficits in dementia patients, particularly focusing on arousal levels influencing cognitive functions. Text B explores the effects of social isolation on Alzheimer's disease patients and other dementia-related conditions in nursing homes, revealing the physical and emotional impacts on individuals with dementia. Both texts maintain the term ""dementia"" as a clinical diagnosis denoting significant cognitive decline that interferes with daily functioning, reflecting no significant shift in the usage of the term between the two periods. Thus, the semantic meaning remains consistent and focused on the aspects of cognitive health, pathology, and documented instances of cognitive challenges making the label as ""Unchanged""."
79,Dementia,"Alzheimer's disease is increasingly seen as an heterogeneous disorder with a variety of molecular pathologies converging on a final common pathway of abnormal amyloid deposition and tau phosphorylation. These result in the appearance of the senile plaques and neurofibrillary tangles and in the subsequent development of a cortical dementia with a prominent memory deficit, reflecting the regional distribution of pathology. Age and mode of onset, additional neurological features and family history have all been used as a basis for classification. A family history has proved most robust with the identification of three genetic loci associated with autosomal dominant familial Alzheimer's disease (FAD). Genetically defined pedigrees are important for exploring the relationships between specific molecular pathology and clinical phenotype and, by following at risk individuals, identifying the earliest features.","Psychotropic medication is commonly used among people with dementia (PWD), but it shows modest efficacy and it has been associated with severe adverse events. Hospitalizations are an opportunity for medication management as well as treatment recommendations for outpatient physicians. The aim of this study was to asses factors associated with new use of psychotropic medication after hospitalization among PWD.","- Label: Unchanged
- Reason: In both texts, the target word ""dementia"" refers to a condition characterized by a decline in cognitive function, which affects activities of daily living due to disturbances in memory and other cognitive processes. In Text A, dementia is described specifically in the context of Alzheimer's disease, detailing its pathological underpinnings such as abnormal amyloid deposition and tau phosphorylation leading to memory deficits. Text B discusses the treatment and management aspects concerning people with dementia (PWD), examining the use of psychotropic medication post-hospitalization. Although different aspects of dementia are highlighted (one focusing on pathogenesis and the other on management), the fundamental definition and understanding of dementia as a cognitive decline notably impacting daily functions remains consistent between both texts. Therefore, the meaning of ""dementia"" has not experienced a semantic drift and is still used in the same medical context."
80,Dementia,"The precursor of the non-amyloid beta/A4 protein (non-Abeta) component of Alzheimer's disease amyloid (NACP)/alpha-synuclein is the human homologue of alpha-synuclein, a member of a protein family which includes alpha-, beta- and gamma-synuclein. This protein is thought to be involved in neuronal plasticity because of its unique expression, mainly in the telencephalon during maturation. Consequently, disarrangement of NACP/alpha-synuclein might disrupt synaptic activity, resulting in memory disturbance. Previous studies have shown that damage to synaptic terminals is closely associated with global cognitive impairment and is an early event in the pathogenesis of Alzheimer's disease. Although the relationship between synaptic damage and amyloidogenesis is not clear, some proteins at the synaptic site have been implicated in both neuronal alteration and amyloid formation. Indeed, abnormal accumulation of both NACP/alpha-synuclein and Abeta precursor protein occurs at synapses of Alzheimer's patients. Other evidence suggests that NACP/alpha-synuclein is a component of the Lewy bodies found in patients with Parkinson's disease or dementia with Lewy bodies, and that a point mutation in this protein may be the cause of familial Parkinson's disease. Consequently, abnormal transport, metabolism or function of NACP/alpha-synuclein appears to impair synaptic function, which induces, at least in part, neuronal degeneration in several neurodegenerative diseases.","With respect to the diversity of age and aging, dementia poses a key challenge in our present long living society. In this respect dementia is not only a challenge for those who are diagnosed with dementia but also for their long-term caregivers. The majority of people with dementia receive care from close relatives, such as life partners in their own four walls; however, what is often a stroke of luck for the person with dementia, often means a lot of strain and spatial restrictions for the caring relative.With a praxeologically guided perspective on nursing, this article focuses on the subjective experiences of caregiving partners and examines the sociospatial challenges within this specific care situation. The empirical database is generated through qualitative interviews with 16 retired men and women from Germany (aged 64-95 years) who were analyzed considering grounded theory methodology and situational analyses. The results show that there are two specific arenas of dementia care, within which the interplay of different actors, artefacts, affects and spaces generates specific challenges that have an impact not only on the daily caring routines but also the aging of the caregiving relatives.","- Label: Changed
- Reason: In Text A, the usage of the word ""dementia"" is related to specific pathological changes at a cellular and molecular level, primarily discussing connections to protein accumulations and synaptic disturbances related to neurodegenerative diseases like Alzheimer's and Parkinson's. The focus is on the biochemical and genetic mechanisms influencing dementia. On the other hand, Text B discusses ""dementia"" in a societal and personal context, emphasizing the social and emotional challenges faced by caregivers and patients in a home environment. Dementia here is portrayed not just as a medical condition, but as a broader societal challenge that impacts daily life and the aging of caregiving relatives. Thus, the semantic context of ""dementia"" has shifted from a strictly medical and biological focus to include significant social and existential dimensions."
81,Dementia,"This section reviews some of the more prominent alternate causes of dementia that need to be excluded when pursuing a diagnosis of Alzheimer's disease. In practice, this exclusion cannot be done with 100% precision. Consequently, the accuracy of the clinical diagnosis of Alzheimer's disease is approximately 85%. Brain biopsy, which is seldom performed in practice, is the only method of moving diagnostic accuracy to near 100%. There is yet no intervention that halts or reverses the underlying pathophysiology of Alzheimer's disease, so the invasive brain biopsy is rarely justified to confirm a diagnosis.","In recent years, MRS has benefited from increased MRI field strengths, new acquisition protocols and new processing techniques. This review aims to determine how this has altered our understanding of MRS neurometabolic markers in neurodegenerative dementias.","###Answer:
- Target word: Dementia
- Label: Unchanged
- Reason: In both Text A and Text B, the term ""dementia"" specifically refers to a condition marked by a decline in cognitive function, typically associated with neurodegenerative diseases like Alzheimer's. Text A discusses it in the context of the diagnostic process related primarily to Alzheimer's disease, while Text B expands on technological advancements that aid in understanding dementia through neuroimaging methods. Although the contexts differ slightly, with Text A focusing on diagnosis and Text B on technological insights, the fundamental conception of ""dementia"" as a neurodegenerative condition affecting cognitive capacities remains consistent across both texts. Thus, no significant semantic drift in the meaning of ""dementia"" appears evident between the two periods."
82,Dementia,"Using PCR and restriction digest analysis, the frequencies of the variant cytochrome P450 debrisoquine hydroxylase CYP2D6 alleles CYP2D6(A) and CYP2D6(B) were investigated in 50 patients with amyotrophic lateral sclerosis (ALS) and 13 patients with ALS and frontotemporal dementia (FTD) and compared to those frequencies in patients with FTD alone and Alzheimer's disease (AD). The CYP2D6(T) allelic frequency was also assessed in ALS and ALS + FTD. Although the frequency of a poor metabolizer genotype was not increased in any disease group, there was a significant increase in the frequency of the CYP2D6(B) allele in the ALS patient group. This suggests that possession of a CYP2D6(B) allele may be a risk factor for the development of ALS, possibly conferring a 'gain of function' imposed by the mutation or reflecting linkage disequilibrium to a nearby susceptibility gene.","Our aim in this study was to assess the relationship between the state of cerebral vessels and the risk of conversion from mild cognitive impairment (MCI) to Alzheimer's disease (AD). We included 117 MCI patients. They underwent an ultrasonographic assessment of common carotid arteries intima-media thickness (IMT) and carotid plaque index. Cerebrovascular reactivity to hypercapnia in the middle cerebral arteries was calculated with the Breath-Holding Index (BHI). After a 12-month follow-up period, neuropsychological examinations demonstrated a progression to dementia in 21 patients. Pathological values of BHI and IMT significantly increased the risk of conversion (BHI: odds ratio, 5.80; 95% confidence interval, 1.83-18.37, p < 0.05; IMT: odds ratio, 3.08; 95% confidence interval, 1.02-9.33; p < 0.05, multinomial logistic regression analysis). Comparison between patients with all normal values and those with the simultaneous alteration of the 2 vascular indexes showed an increase in the risk of conversion from 9% to 33% (ordinal regression analysis). Our findings show that alterations of cerebral vessel functional and anatomic status increase the risk of conversion from MCI to dementia.","###Answer:
- **Label:** Unchanged
- **Reason:** In both Text A and Text B, the word ""dementia"" primarily refers to a category of diseases characterized by severe memory loss, deterioration in cognitive functions, and overall decline in ability to perform everyday activities. In Text A, ""dementia"" specifically pertains to frontotemporal dementia in the context of comparing genetic alleles in various neurological conditions, including Alzheimer’s disease and ALS. In Text B, ""dementia"" is discussed within the progression from mild cognitive impairment to Alzheimer's disease, with a focus on predicting that progression based on vascular markers. Despite the different research focuses and specifics between the two texts, the underlying meaning and medical context in which ""dementia"" is used remains consistent, emphasizing cognitive decline related to brain function and diseases. Therefore, there is no significant semantic drift in the term's usage across the two periods."
83,Dementia,This case report extends the discussion of pseudodementia into the area of manic behavior. An elderly patient whose manic symptoms are considered to be an early sign of an organic brain syndrome should be given timely repeat evaluations before this diagnosis is allowed to guide treatment. Our case presentation emphasized the paucity of the data base we have to diagnose cognitive and emotional disturbances of the elderly. It is difficult to identify the essential features of cognitive dysfunction associated with primary neuronal degeneration especially in the early stages of the disease. A careful differential diagnostic evaluation is important to eliminate variables such as affective disorders and underlying physical conditions as causes of confusion and cognitive dysfunction in the elderly patient.,"In 2008 a task force was set up to develop a revision of the European Federation of the Neurological Societies (EFNS) guideline for the diagnosis and management of Alzheimer's disease (AD) and other disorders associated with dementia, published in early 2007. The aim of this revised international guideline was to present a peer-reviewed evidence-based statement for the guidance of practice for clinical neurologists, geriatricians, psychiatrists, and other specialist physicians responsible for the care of patients with AD. Mild cognitive impairment and non-Alzheimer dementias are not included in this guideline.","- Label: Unchanged

- Reason: In both texts, the target word ""dementia"" is used to describe cognitive and emotional disturbances generally associated with organic brain syndromes, primarily affecting the elderly. In Text A from an earlier period, dementia is discussed in the context of distinguishing it from other conditions like affective disorders under the framework of pseudodementia. In Text B, the discussion is around setting guidelines for the diagnosis and management of Alzheimer's disease and other disorders associated with dementia, focusing on a more structured approach to treating dementia. Although Text B brings in a more clinical and structured approach to handling dementia due to new guidelines and research, the underlying concept and association of the word ""dementia"" refer to conditions of significant cognitive decline typically due to neurodegeneration, which remains consistent with the usage in Text A. Thus, the core semantic meaning of the word has not shifted significantly over time."
84,Dementia,"Visual hallucinations are associated with a variety of psychiatric, medical, neurologic, and ophthalmologic disorders. One hundred forty outpatients presenting to a geriatric psychiatric clinic were screened for visual hallucinations and assessed on a number of descriptive variables, medical history, ophthalmologic history, psychiatric diagnosis, and cognitive score. The data revealed that 14 patients (10%) experienced visual hallucinations. Presence of visual hallucinations was significantly associated with diagnoses of dementia or delirium, living in a nursing home, lower cognitive score, and presence of auditory hallucinations and delusions. There was no association to number of medications, age, gender, or presence of eye disease. No patient had ""insight' into their visual hallucinations. Despite the numerous disorders that are associated with visual hallucinations, the most common causes in a geriatric psychiatry clinic are dementia and delirium. Clinicians assessing older patients with visual hallucinations should first carefully evaluate for these disorders.",Mutation in the CHMP2B gene has been implicated in frontotemporal dementia. The authors screened CHMP2B in patients with ALS and several cohorts of control samples. They identified mutations (Q206H; I29V) in two patients with non-SOD1 ALS. Neuropathology of the Q206H case showed lower motor neuron predominant disease with ubiquitylated inclusions in motor neurons. Antibodies to p62 (sequestosome 1) showed novel oligodendroglial inclusions in the motor cortex.,"- Label: Unchanged
- Reason: In both Text A and Text B, the target word ""dementia"" retains a similar meaning associated with neurological disorders. In Text A, dementia is mentioned in a clinical setting involving older patients with visual hallucinations, correlating the condition with cognitive impairments and related symptoms such as auditory hallucinations and delusions. Text B mentions dementia in the context of genetic research, specifically highlighting frontotemporal dementia linked to CHMP2B gene mutations. Despite different aspects of dementia being discussed—clinical symptoms in Text A and genetic factors in Text B—the core concept of dementia as a neurological, degenerative condition remains consistent between both texts. There is no evidence of significant semantic drift in the use of the word ""dementia"" over time based on these texts."
85,Dementia,"HIV-1 protein Tat is neurotoxic and increases macrophage and microglia production of TNF-alpha, a cytopathic cytokine linked to the neuropathogenesis of HIV dementia. Others have shown that intracellular calcium regulates TNF-alpha production in macrophages, and we have shown that Tat releases calcium from inositol 1,4, 5-trisphosphate (IP3) receptor-regulated stores in neurons and astrocytes. Accordingly, we tested the hypothesis that Tat-induced TNF-alpha production was dependent on the release of intracellular calcium from IP3-regulated calcium stores in primary macrophages. We found that Tat transiently and dose-dependently increased levels of intracellular calcium and that this increase was blocked by xestospongin C, pertussis toxin, and by phospholipase C and type 1 protein kinase C inhibitors but not by protein kinase A or phospholipase A2 inhibitors. Xestospongin C, BAPTA-AM, U73122, and bisindolylmalemide significantly inhibited Tat-induced TNF-alpha production. These results demonstrate that in macrophages, Tat-induced release of calcium from IP3-sensitive intracellular stores and activation of nonconventional PKC isoforms play an important role in Tat-induced TNF-alpha production.",Proton pump inhibitors (PPIs) are commonly prescribed for prevention and treatment of gastrointestinal conditions or for gastroprotection from other drugs. Research suggests they are linked to increased dementia risk. We use linked national health data to examine the association between PPI use and the development of incident dementia.,"###Answer:

- Label: Changed
- Reason: In Text A, the word ""dementia"" refers specifically to a condition related to the neuropathogenesis of HIV, likely described as ""HIV dementia."" This form of dementia is described as being directly linked to the effects of the HIV-1 protein Tat and its interaction with neuronal processes. On the other hand, Text B uses ""dementia"" in a broader, more general context as a possible risk associated with the use of proton pump inhibitors (PPIs) in the general population. Here, ""dementia"" is not linked to a specific disease such as HIV but is discussed as a potential broader medical condition that might be induced or worsened by certain medications in diverse populations. This shift from a very specific medical condition linked to a particular virus to a general risk factor possibly associated with a common class of drugs shows a significant change in the connotation and application of the term ""dementia"" over time."
86,Dementia,"LP-BM5 murine leukemia virus infection causes an AIDS-like syndrome--murine acquired immunodeficiency syndrome--in C57B1/6 mice and impairs spatial learning in the Morris water maze without gross motor impairment. We used a shuttle shock-avoidance procedure to examine the effects of LP-BM5 infection on learning and retention of avoidance behavior. Thirty mice were inoculated with LP-BM5; 30 received vehicle (DMEM) injections. Fifteen LP-BM5 and 15 DMEM mice were trained in avoidance 7 wk after inoculation; retention of the avoidance response was tested 4 wk later. The remaining mice were trained 11 wk after inoculation. In animals trained 7 wk after inoculation, the groups performed similarly, with a marginally significant tendency for LP-BM5-infected animals to make more avoidance responses. This group difference was significant when animals were retested at 11 wk. However, LP-BM5 animals trained 11 wk after inoculation made significantly fewer avoidance responses than controls trained at the same time. We conclude that in later stages of disease, LP-BM5 impairs response acquisition, but not performance, in the active avoidance procedure. Results extend the use of the LP-BM5-infected mouse as a model of AIDS dementia complex.","Frontotemporal dementia (FTD) encompasses a group of clinical syndromes, including behavioral-variant FTD, nonfluent variant primary progressive aphasia, semantic variant primary progressive aphasia, FTD motor neuron disease, progressive supranuclear palsy syndrome, and corticobasal syndrome. Early on in its course, FTD is commonly seen in psychiatric clinics. We review the clinical features and diagnostic criteria in FTD spectrum disorders.","- Label: Changed

- Reason: The term ""dementia"" has experienced a noticeable semantic drift when comparing the two texts. In Text A, ""dementia"" is associated with an AIDS-like syndrome in mice, specifically focusing on the impairment of cognitive functions (learning and retention of avoidance behavior) due to a viral infection. The primary context is the investigation of the virus’s effects on the cognition of experimental animals, creating a narrow, pathology-oriented definition related to infection. On the other hand, Text B details ""dementia,"" particularly focusing on Frontotemporal Dementia (FTD) as a complex of various clinical syndromes affecting human behavior and language skills, accompanied by detailed classifications and emphasis on its diagnosis in clinical settings. This reveals the shift from a broadly pathogenic view (in a very specific experimental setting) to a nuanced clinical and diagnostic perspective including varied subtypes and symptoms related to human psychological and neurological health. This indicates that the usage and understanding of ""dementia"" have expanded and detailed over time, emphasizing specific syndromes and clinical features."
87,Dementia,Age-specific incidence rates for dementia and Alzheimer disease (AD) are important for research and clinical practice. Incidence estimates for the United States are few and vary with the population sampled and study design; we present data that will contribute to a consensus of these rates.,The inappropriate prescription is frequent in the Belgian nursing homes. Which are the better tools to control and improve our prescription? Is it relevant to start or continue medications for prevention in the context of moderate or severe dementia? STOPP-START seems to be a good screening tool for detecting the inappropriate prescriptions by the general practitioner.,"- Label: Unchanged
- Reason: In both Text A and Text B, the word ""dementia"" is used to discuss the clinical and health management aspects of the condition. Text A focuses on the importance of understanding the incidence rates of dementia for both research and clinical practice, highlighting its role in medical research and patient care. Text B discusses the context of addressing dementia in a healthcare setting, particularly the issue of managing prescriptions in nursing homes for patients with moderate or severe dementia. In both texts, ""dementia"" retains its clinical connotation related to cognitive decline and patient management, showing no significant change in meaning between the two periods."
88,Dementia,"Dementia with Lewy Bodies (DLB) is an entity which now fulfils clinical and neuropathological criteria according to international consensus guidelines (McKeith et al., 1996). It is now possible, in clinical practice, to consider the diagnosis of DLB from the beginning of the management of a demented patient. The clinical, diagnostic and therapeutic aspects of DLB are investigated in a prospective manner. Visual hallucinations, fluctuations and extrapyramidal symptoms seem to have, in association with the progressive cognitive decline, some particularities. However their specificity should be correlated with neuropathological data. Other symptoms, such as repeated falls or syncope, neuroleptic sensitivity, systematized delusions or other modalities of hallucinations, are probably additional arguments giving more predictive value to the association of the major symptoms. The role of neuropsychological patterns at the beginning of the cognitive decline is shown. There are some recent concordant results of functional imaging in DLB. The neuropathological aspects of DLB and the links with Parkinson pathology and especially Alzheimer pathology are emphasized.","Late-onset Alzheimer's disease (LOAD) is the most common type of dementia causing irreversible brain damage to the elderly and presents a major public health challenge. Clinical research and genome-wide association studies have suggested a potential contribution of the endocytic pathway to AD, with an emphasis on common loci. However, the contribution of rare variants in this pathway to AD has not been thoroughly investigated. In this study, we focused on the effect of rare variants on AD by first applying a rare-variant gene-set burden analysis using genes in the endocytic pathway on over 3,000 individuals with European ancestry from three large whole-genome sequencing (WGS) studies. We identified significant associations of rare-variant burden within the endocytic pathway with AD, which were successfully replicated in independent datasets. We further demonstrated that this endocytic rare-variant enrichment is associated with neurofibrillary tangles (NFTs) and age-related phenotypes, increasing the risk of obtaining severer brain damage, earlier age-at-onset, and earlier age-of-death. Next, by aggregating rare variants within each gene, we sought to identify single endocytic genes associated with AD and NFTs. Careful examination using NFTs revealed one significantly associated gene, ANKRD13D. To identify functional associations, we integrated bulk RNA-Seq data from over 600 brain tissues and found two endocytic expression genes (eGenes), HLA-A and SLC26A7, that displayed significant influences on their gene expressions. Differential expressions between AD patients and controls of these three identified genes were further examined by incorporating scRNA-Seq data from 48 post-mortem brain samples and demonstrated distinct expression patterns across cell types. Taken together, our results demonstrated strong rare-variant effect in the endocytic pathway on AD risk and progression and functional effect of gene expression alteration in both bulk and single-cell resolution, which may bring more insight and serve as valuable resources for future AD genetic studies, clinical research, and therapeutic targeting.","### Answer:
- **Label:** Unchanged
- **Reason:** The term ""dementia"" in both contexts pertains to the clinical and pathological aspects of cognitive decline associated with certain brain diseases. Text A discusses Dementia with Lewy Bodies (DLB), outlining clinical symptoms, diagnosis, and neuropathology, emphasizing its connection with other pathologies like Parkinson's and Alzheimer's diseases. Text B focuses on Late-onset Alzheimer's Disease (LOAD) and discusses genetic studies and the implications of rare genetic variants on Alzheimer's Disease, also connecting to cognitive decline and neurodegenerative pathology. In both texts, ""dementia"" retains its core meaning related to cognitive impairment, brain pathology, and associated symptomatology in neurodegenerative diseases. Despite the different focuses (clinical features in Text A and genetic contributions in Text B), the fundamental meaning of dementia as a decline in cognitive functions due to brain disease remains consistent between the two periods."
89,Dementia,"1. The dynamic changes in ventricular size were computed by MRI cinecisternography. 2. The data analyzed showed that the phasic changes in size of the third ventricle and/or fourth ventricle were reduced in patients with the small multiple infarcts, with dementia, and with enlarged lateral ventricles when compared to subjects without these findings. 3. The derangement in CSF flow dynamics may be involved in the pathogenesis of vascular dementia. ",This study aims to test the feasibility of the PainChek app to assess pain for people with dementia living in residential aged care facilities (RACFs). It will also identify the optimal dosage and efficacy of a social robot (personal assistant robot [PARO]) intervention on chronic pain for people with dementia.,"- Label: Changed

- Reason: In Text A, the word ""dementia"" is discussed primarily in the context of its relationship with physical brain changes and neurological impairments, such as ventricular size and CSF flow dynamics, closely associating it with vascular causes and cerebral pathology. Here, dementia is perceived primarily as a neurological and pathophysiological condition that is quantitatively measured through MRI and similar medical assessments. In Text B, however, ""dementia"" is referred to in a context emphasizing the application of technology and interventions to improve the quality of life for individuals with dementia, focusing on assessments and interventions for associated conditions like pain in residential care settings. This indicates a broader, more holistic approach to understanding and managing dementia, not just as a medical or neurological issue but also addressing emotional and social aspects. Thus, the semantic field around ""dementia"" has broadened to include interdisciplinary approaches and patient-centered care practices, reflecting a shift in focus from purely medical to integrative care aspects."
